Age,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,ratio_years_company,BadLiveLevel,ratio_mincome_x_level
42,14,2,3,1,2,3,8.739536422559677,7,0,17,3,1,0,6,3,5,0,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0.7,0,1.0185662286232047
28,19,4,4,0,2,1,8.069968149059841,1,0,12,3,3,3,2,3,6,3,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.16666666666666666,0,1.02222716825456
35,4,2,3,0,3,4,7.5766097669730375,1,0,12,3,3,1,3,3,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0.9597331989426737
50,1,4,4,0,3,3,8.461469042643875,3,1,14,3,4,0,4,3,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.6,0,0.9861583263307143
39,1,1,4,1,2,4,9.452737380212278,1,0,16,3,3,1,3,3,21,11,8,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.047619047619047616,0,0.9804914794550773
36,6,4,3,0,1,3,7.91644286012226,1,0,14,3,3,1,4,3,7,1,7,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.14285714285714285,0,1.0027800380469383
39,24,1,2,1,2,4,9.39532504618962,0,0,11,3,1,1,2,2,20,9,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.9745363468770071
28,21,3,3,0,3,4,7.906178840394815,1,0,11,3,3,1,2,1,5,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0,1.0014798891954069
39,6,1,4,0,2,1,9.209540051805414,4,0,15,3,1,1,5,3,7,1,7,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4444444444444444,0,1.0043409704942465
31,29,2,3,0,2,2,8.15478757276852,0,0,11,3,2,0,2,4,5,1,4,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1.0329712898804684
28,9,3,4,0,3,4,7.635786861395585,1,0,23,4,4,1,3,2,5,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0,0.9672291930457162
30,2,4,4,1,2,1,8.51097389160232,0,0,16,3,4,0,2,3,9,0,7,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.0,0,1.0780896008015481
42,26,5,1,1,3,1,9.487365864239434,3,1,17,3,3,0,6,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.15,0,1.034639100967509
37,25,5,2,1,3,3,8.400659375160286,3,1,15,3,1,2,2,3,13,10,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0,0.9790711456522625
29,2,1,4,1,3,2,8.064950891749143,0,0,13,3,3,3,3,3,3,0,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0,1.0215916295958707
31,5,4,1,1,3,4,8.60831278478372,1,0,11,3,1,2,2,3,10,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0,1.0032725151613953
52,29,4,1,0,3,4,8.155649270366002,2,0,15,3,2,2,3,2,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.125,0,1.0330804415745887
35,22,3,4,0,1,3,8.350193650720067,0,0,15,3,3,0,2,3,5,4,3,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1.0577234819628387
28,9,3,3,1,3,3,7.774015077250727,5,0,18,3,2,1,2,3,2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.8333333333333334,0,0.984738634849764
44,10,4,3,0,3,3,7.98514393119862,1,1,11,3,3,0,4,3,6,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0,1.0114824393507929
34,9,4,1,1,3,3,7.916807490937603,1,0,15,3,4,0,0,3,2,2,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.5,0,1.0028262260267347
36,2,4,3,0,3,3,7.832014180505469,4,0,21,4,3,0,6,3,11,3,9,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.25,0,0.9920854121834894
34,2,4,3,1,2,1,8.385260520155413,1,0,11,3,3,0,3,3,6,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0,1.0621654210114608
33,1,2,2,0,2,3,7.605392364814934,1,0,12,3,3,3,2,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0.9633791059578531
45,2,4,3,1,3,3,8.54772239645106,4,0,22,4,2,2,3,4,8,5,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.4,0,0.9962108907970292
54,20,4,4,1,3,3,8.490849216076635,3,0,12,3,4,0,4,2,4,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.15,0,0.9895824956462003
36,6,2,2,0,3,2,8.505525386548555,6,0,20,4,4,2,0,3,3,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.8571428571428571,0,0.9912929584082328
49,11,4,4,1,3,4,8.413608875159667,3,0,12,3,3,0,1,4,5,0,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.375,0,0.980580370254025
30,7,1,4,0,3,2,8.001019961323651,0,0,14,3,1,0,3,3,3,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,1.0134934645516451
29,20,2,4,0,3,4,8.843903650835497,2,0,14,3,4,1,2,3,3,0,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2,0,1.0307299097336065
29,9,3,3,0,4,3,7.804659297056102,6,0,18,3,1,2,2,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.2,0,0.9886203545116524
31,15,3,3,0,3,3,7.8674885686991285,1,0,12,3,3,1,5,2,2,2,2,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.5,0,0.9965789718505114
38,1,3,4,1,3,1,9.51657428982249,1,0,13,3,2,1,3,3,15,5,11,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.06666666666666667,0,1.0378244086301804
32,2,2,4,0,3,4,8.029107054619736,0,0,13,3,3,0,2,2,7,3,6,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,1.0170512716351716
44,3,4,4,0,3,4,9.878887435667895,4,1,12,3,1,1,2,4,2,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.15384615384615385,0,1.0018439692208974
27,2,1,4,0,1,4,8.531490496117062,3,0,20,4,2,0,3,3,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.375,0,0.9943191124798278
31,24,3,3,1,2,1,8.826587830773668,1,0,19,3,2,0,2,3,10,1,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.1,0,1.0287118038887282
41,9,4,3,0,3,1,7.736307096548285,1,0,20,4,2,2,2,3,5,0,4,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2,0,0.979962144828729
30,1,1,4,0,2,4,8.5422759717837,1,1,12,3,3,2,1,2,10,3,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.1,0,0.9955761266671386
34,1,3,4,0,2,3,8.865593998902725,1,1,14,3,4,0,3,3,10,8,6,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.1,0,0.9668321361087299
43,11,3,1,0,3,3,8.924123891686012,1,0,17,3,2,1,1,3,10,0,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.1,0,0.9732150791211084
25,13,1,2,0,3,3,7.64826303090192,1,0,11,3,3,0,1,3,7,0,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.14285714285714285,0,0.9688095560892322
27,9,3,4,0,3,4,8.32020459757888,1,0,14,3,1,0,5,3,7,0,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.14285714285714285,0,0.9696943875024508
32,1,3,1,0,3,4,8.726318950962243,1,1,22,4,2,1,3,3,9,7,8,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.1111111111111111,0,1.0170257727516345
30,9,3,3,0,3,4,8.7558950816463,0,1,19,3,4,0,2,1,11,4,7,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1,1.0204727802851647
36,10,3,4,0,3,1,9.026657889542886,7,1,13,3,4,1,1,3,12,5,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4666666666666667,0,0.9843968639156747
24,9,3,3,0,4,3,8.389814262086407,1,0,16,3,4,1,1,3,5,0,4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.2,0,1.062742245929862
46,1,2,2,1,3,1,9.254739959272866,1,0,25,4,3,3,2,3,24,15,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.041666666666666664,0,1.0092702198027625
27,14,3,1,0,3,1,7.71244383427499,1,1,14,3,4,2,3,2,9,6,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.1111111111111111,0,0.9769393726729568
34,27,2,4,1,3,2,7.7458682297922685,2,0,15,3,4,0,3,3,3,1,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0.2222222222222222,0,0.9811732586746293
45,5,5,3,1,1,1,8.660427359502146,1,1,14,3,1,0,3,3,10,1,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1,0,1.0093463093835036
32,8,2,3,1,4,3,8.551787836180736,5,0,12,3,3,1,3,2,5,1,3,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.5555555555555556,0,0.9966847053580008
21,1,1,4,1,2,2,7.635786861395585,1,1,11,3,3,0,6,4,2,2,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.5,0,0.9672291930457162
41,3,3,3,0,2,2,9.098179005087852,2,0,11,3,3,1,5,3,5,0,4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.14285714285714285,0,1.0603649242343864
27,1,1,3,0,3,2,8.756210091886738,0,1,13,3,4,1,0,3,5,1,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,1.0205094937648127
33,8,4,1,0,3,1,8.762958920766726,2,0,13,3,4,1,6,1,2,2,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.25,0,1.02129604912056
23,26,1,3,0,3,4,7.974188669286011,1,0,12,3,3,2,2,2,4,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.25,0,1.0100947304831043
54,3,3,4,1,3,1,8.689632748355741,2,0,14,3,4,1,4,3,6,0,5,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.125,0,1.012750108091098
48,7,3,3,0,3,1,8.610136937058975,4,0,11,3,1,3,3,3,2,2,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.26666666666666666,0,1.0034851145274948
33,14,3,4,1,3,2,7.921898411023797,1,0,13,3,4,1,5,3,8,1,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.125,0,1.0034710955884723
50,12,3,3,1,3,4,9.127936545721367,4,0,11,3,4,0,3,3,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.25,0,0.9954417481622782
24,11,2,1,1,4,3,8.297045149081827,0,0,18,3,4,1,5,2,4,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0,0.9669952246439102
40,2,4,3,0,2,3,7.940939762327791,2,0,14,3,4,0,2,3,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.25,0,1.0058830737107762
37,10,3,1,0,3,3,9.21522840604896,6,0,11,3,2,2,5,3,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.35294117647058826,0,1.0049613106186546
35,23,4,3,1,3,1,8.297792626380861,3,1,15,3,3,1,3,3,2,2,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.75,0,1.0510858162701748
29,2,3,1,0,2,2,8.801619971147346,2,0,19,3,2,2,2,3,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2,0,1.0258018762464873
37,10,3,3,1,4,4,9.528430400599346,1,1,25,4,1,1,2,3,16,6,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0625,0,1.0391173698135765
35,2,3,1,1,3,1,7.637716432664798,1,1,12,3,4,1,2,3,1,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0,0.9674736128672126
40,7,4,2,0,3,2,9.89515291574607,1,0,14,3,2,0,3,2,21,12,8,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.047619047619047616,0,1.0034934943550706
48,15,4,3,1,3,1,7.769800996003896,8,0,12,3,4,1,3,2,8,7,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0.8,0,0.9842048349313288
58,9,3,2,1,2,2,8.115819701211327,4,1,20,4,2,1,3,2,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0.4444444444444444,0,1.028035208813103
34,13,4,4,0,3,3,9.062883902508307,1,0,18,3,3,1,2,2,8,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.1111111111111111,0,0.9883474704404486
27,10,3,4,1,2,4,8.660427359502146,1,1,11,3,4,0,3,3,6,4,4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.16666666666666666,0,1.0093463093835036
42,8,3,4,0,3,3,8.286269452783065,4,0,13,3,4,0,3,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.5,0,1.04962616972652
35,22,3,2,1,4,2,9.392411897514927,7,0,18,3,2,1,6,2,7,6,2,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.7,0,1.024283952007201
49,22,4,1,1,3,2,9.705889908189658,3,0,16,3,2,2,2,3,4,1,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.1111111111111111,0,1.0067498939968722
37,1,4,2,1,3,2,8.771525284186465,6,0,12,3,2,1,2,2,6,4,3,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.75,0,1.022294432565583
32,2,1,3,0,3,2,8.313607139317558,0,1,13,3,1,3,3,2,3,1,2,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0,0.968925473929142
32,5,4,2,0,3,2,7.908019444632471,2,0,14,3,2,0,3,3,7,0,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0.16666666666666666,0,1.0017130395155796
41,6,3,4,0,3,1,8.459987717645458,2,1,13,3,3,0,3,3,18,2,17,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.1,0,1.0716311549611974
36,23,2,3,0,4,4,7.85243908535751,4,0,17,3,3,1,3,3,5,0,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.23529411764705882,0,0.915177748332272
34,10,4,4,0,3,3,8.246958032568177,1,1,17,3,4,1,4,4,5,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.2,0,1.044646571167508
29,20,3,3,1,3,4,7.67693714581808,1,0,15,3,2,1,5,3,3,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0.3333333333333333,0,0.9724417215143667
35,1,5,3,0,3,2,8.895081531754167,1,0,13,3,1,2,3,3,10,0,6,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1,0,0.9700478816502993
24,24,3,4,0,3,4,7.783640596221253,0,0,13,3,3,2,3,3,2,2,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0,0.9859579044699752
37,1,4,1,0,2,3,8.69851424787661,1,0,18,3,3,1,2,4,7,0,7,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.14285714285714285,0,1.013785219684447
36,1,3,3,1,1,1,9.235325624670091,2,1,21,4,3,1,2,3,7,7,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.11764705882352941,0,1.0071530009680794
38,29,3,4,0,3,4,8.742254901886351,3,0,18,3,1,1,3,1,7,1,7,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0.3333333333333333,0,1.0188830590706655
28,3,3,2,1,3,2,7.957527402230773,1,0,19,3,4,1,3,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,1.0079842389016236
31,20,2,4,1,3,3,8.84404789894249,1,0,13,3,4,1,2,2,9,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1111111111111111,0,1.030746721409103
47,27,2,2,1,4,3,8.763740720509464,4,1,12,3,4,0,2,3,5,1,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5,0,1.021387165488408
52,2,3,3,1,2,4,8.074960359115858,7,0,15,3,2,0,3,2,2,2,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.1666666666666667,0,1.022859534164144
38,23,3,4,0,2,3,9.161885151706779,0,0,21,4,2,0,2,3,9,1,8,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0,0.9991439934091112
36,3,2,4,0,3,2,7.644440761556566,4,0,12,3,3,0,3,2,8,7,2,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.3076923076923077,0,0.9683253871932667
27,3,1,4,1,4,4,8.444192298531748,1,1,20,4,2,2,3,3,6,0,4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.16666666666666666,0,0.9841447746682082
34,28,3,4,1,2,3,8.811801223938751,1,0,21,4,4,2,2,3,8,1,7,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.125,0,1.026988470106504
47,4,3,3,1,2,2,9.24319470884713,8,1,12,3,3,1,4,3,22,14,10,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.2857142857142857,0,1.0080111593120151
33,8,4,4,0,4,1,8.053251153549096,6,0,19,3,2,1,1,3,10,7,6,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.42857142857142855,0,1.0201096175199063
38,1,3,4,0,3,4,8.462948176563842,7,0,15,3,4,2,4,4,13,2,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.3684210526315789,0,0.9863307148631998
31,10,3,3,1,3,3,9.308555419473137,4,0,20,4,3,1,2,4,11,4,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0.3076923076923077,0,1.0151390331442647
29,15,1,2,1,1,4,7.682021510826875,0,1,18,3,1,1,2,2,5,1,3,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0,0.9730857607409551
38,2,4,2,1,1,4,8.595264726836392,2,1,20,4,1,2,4,2,4,0,3,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0.1,0,1.0017518039323694
56,7,3,4,0,1,4,8.890272839380247,4,0,11,3,1,0,3,2,6,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.10810810810810811,0,0.9695234725333983
38,29,1,2,0,3,1,8.80597465931132,7,1,19,3,2,0,2,3,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.4117647058823529,0,1.0263094018274277
58,2,3,2,0,3,2,9.698429468768303,4,0,22,4,4,1,0,2,16,14,14,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.10810810810810811,0,1.005976054949895
30,12,4,2,0,2,1,7.617759576608505,1,0,18,3,3,1,2,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0,0,0.9649456672697984
33,3,3,1,0,3,1,8.116417072794205,1,1,11,3,1,0,3,3,10,9,7,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.1,0,1.0281108781900177
41,6,3,4,1,3,4,9.517236663351769,3,1,18,3,3,0,3,3,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1875,0,1.0378966433856063
22,4,1,3,0,2,3,8.267448958304849,5,0,16,3,3,0,3,3,2,1,2,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.25,0,1.0472421676560955
21,15,2,3,0,3,4,7.117205503164344,1,0,14,3,4,0,6,3,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.0,0,0.9015402158970168
39,3,2,3,0,2,3,8.029432840581244,0,0,15,3,4,1,3,3,10,0,7,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0,0.9358058289342057
29,15,2,4,1,2,3,8.341410211461865,0,1,12,3,4,0,3,3,9,0,8,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0,0.9721658369151082
31,24,1,4,1,3,4,8.56388591940822,2,0,20,4,4,0,3,2,5,1,4,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0.2222222222222222,0,0.9980946999401823
59,6,2,2,0,3,3,7.7266536648476425,8,0,17,3,4,0,2,2,2,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1.1428571428571428,0,0.9787393394881111
33,17,3,4,0,3,3,9.766808353620874,1,0,11,3,4,0,2,3,10,6,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.1,0,1.0130687003155574
19,21,3,4,0,2,2,7.660114319173928,1,1,13,3,2,0,3,4,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1.0,0,0.9703107650936166
38,1,3,3,1,3,3,8.969796305981806,4,1,14,3,4,0,4,4,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.4,0,0.9781958573837166
36,8,3,1,0,2,1,7.759187438507795,0,0,21,4,3,0,3,3,5,0,3,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,0,0.9828604099442724
27,16,4,3,1,3,2,7.941651252930556,9,0,14,3,2,1,2,3,2,2,2,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,2.25,0,1.0059731986047868
40,16,4,1,0,2,3,8.536014945656826,6,0,14,3,4,0,6,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.6,0,0.994846423229677
48,4,4,3,0,2,3,9.305650551780507,7,0,14,3,2,0,3,3,15,4,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25925925925925924,0,1.0148222445075725
33,13,1,2,1,3,4,8.146998697389993,3,0,18,3,1,0,4,3,3,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.6,0,1.0319846688833327
43,9,3,1,1,1,3,8.584290934948731,8,0,13,3,2,0,2,2,4,1,3,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1.1428571428571428,0,1.0004728420657127
47,2,2,3,1,3,4,9.726332625693532,1,1,11,3,3,1,3,2,26,3,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.038461538461538464,0,1.0088703284830152
41,9,3,1,0,3,3,9.874058741845316,2,0,17,3,2,1,2,4,18,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.09523809523809523,0,1.0013542786745815
38,15,2,3,0,2,4,9.351058378915063,0,1,14,3,2,1,3,3,11,2,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0,1.0197741683730228
37,10,4,4,0,3,1,8.346167594364134,1,0,15,3,2,0,4,1,10,0,8,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.1,0,0.9727202953356227
46,1,4,4,0,3,4,9.884712397209794,9,0,17,3,4,2,0,3,2,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0.391304347826087,0,1.0024346938981141
38,2,3,4,1,2,2,7.80016307039296,1,0,22,4,2,0,3,3,4,3,3,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.25,0,0.9880508150828965
43,9,5,4,0,3,3,8.644706511715198,3,1,13,3,2,1,3,3,8,4,7,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.3,0,1.0075140926769313
49,11,3,3,1,3,4,8.943114308091785,1,0,18,3,1,2,3,4,9,7,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1111111111111111,0,0.9752860678062951
55,2,4,2,0,2,4,7.887208585813932,8,0,20,4,2,1,2,4,5,0,4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0.42105263157894735,0,0.9990769169329273
43,3,3,3,0,1,4,9.890452970265668,3,0,14,3,2,1,2,3,8,0,7,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.12,0,1.0030168605169112
35,9,3,4,1,2,3,9.276689752517717,1,1,20,4,2,1,2,3,17,5,15,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.058823529411764705,0,1.0116639415875284
